"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date"
"JAPAN","Forbes Tate Partners LLC","6522","02/10/2018","777 6th Street, NW8th FloorWashington&nbsp;&nbsp;20001","DC","Embassy of Japan","02/10/2018"
"SERBIA","Yorktown Solutions, LLC","6491","11/19/2017","444 North Capitol Street NW, Suite 613Washington&nbsp;&nbsp;20001","DC","Chamber of Commerce and Industry of Serbia","11/12/2019"
"UKRAINE","Yorktown Solutions, LLC","6491","11/19/2017","444 North Capitol Street NW, Suite 613Washington&nbsp;&nbsp;20001","DC","All-Ukrainian Industry Association ""Federation of Employers of the Oil and Gas Industry""","01/05/2020"
"MOROCCO","Yorktown Solutions, LLC","6491","11/19/2017","444 North Capitol Street NW, Suite 613Washington&nbsp;&nbsp;20001","DC","Embassy of the Kingdom of Morocco","11/08/2021"
"UKRAINE","Yorktown Solutions, LLC","6491","11/19/2017","444 North Capitol Street NW, Suite 613Washington&nbsp;&nbsp;20001","DC","Primary Trade Union Organization of State Enterprise National Nuclear Energy Generating Company ""Energoatom""","04/10/2023"
"TOGO","Yorktown Solutions, LLC","6491","11/19/2017","444 North Capitol Street NW, Suite 613Washington&nbsp;&nbsp;20001","DC","Togo Chamber of Commerce and Industry","01/18/2025"
"RWANDA","Yorktown Solutions, LLC","6491","11/19/2017","444 North Capitol Street NW, Suite 613Washington&nbsp;&nbsp;20001","DC","Rwanda Development Board (RDB)","03/31/2025"
"AZERBAIJAN","Friedlander Consulting Group LLC","7009","09/03/2021","1227 44th StreetBrooklyn&nbsp;&nbsp;11219","NY","Foreign Ministry of Azerbaijan","02/10/2023"
"MOROCCO","ThirdCircle, Inc.","6540","04/13/2018","1111 Penhurst LanePenn Valley&nbsp;&nbsp;19702","PA","Embassy of Morocco","04/13/2018"
"QATAR","ThirdCircle, Inc.","6540","04/13/2018","1111 Penhurst LanePenn Valley&nbsp;&nbsp;19702","PA","Embassy of the State of Qatar","01/22/2019"
"SPAIN","Barros, Miquel Fernandez","7197","11/29/2022","1717 Hazelwood DriveNorman&nbsp;&nbsp;73071","OK","Catalan National Assembly in the United States of America Association","11/29/2022"
"UNITED ARAB EMIRATES","TRG Advisory Services, LLC","6596","09/27/2018","420 Lexington AvenueSuite 2520New York&nbsp;&nbsp;10170","NY","Embassy of the United Arab Emirates","09/27/2018"
"SOMALIA","Hill, Rickey Terrell","7349","11/28/2023","404 E 5th StreetMadera&nbsp;&nbsp;93638","CA","Somalia","11/28/2023"
"GERMANY","Bavarian U.S. Offices for Economic Development, LLC","6015","01/07/2011","80 Pine Street24th FloorNew York&nbsp;&nbsp;10005","NY","Bavarian Ministry of Economic Affairs, Infrastructure, Transport and Technology","01/07/2011"
"UKRAINE","Cholakian, A. Egon","7419","06/12/2024","208A Washington StreetSomerville&nbsp;&nbsp;02143","MA","ALLATRA International Public Movement/Gromadska Spilka Mizhnarodnyi Gromadskiy Rukh ALLATRA","06/12/2024"
"SAUDI ARABIA","Prosek LLC d/b/a Prosek Partners","7435","07/23/2024","28 East 28th Street, 15th FloorNew York&nbsp;&nbsp;10016","NY","Future Investment Initiative Institute","07/23/2024"
"SAUDI ARABIA","Prosek LLC d/b/a Prosek Partners","7435","07/23/2024","28 East 28th Street, 15th FloorNew York&nbsp;&nbsp;10016","NY","The Public Investment Fund","11/07/2024"
"MALAYSIA","Broydrick and Associates, Inc.","6796","02/26/2020","101 Constitution Avenue, NW Suite 825 EastWashington&nbsp;&nbsp;20001","DC","Malaysian Rubber Export Promotion Council","02/26/2020"
"BRITISH VIRGIN ISLANDS","British Virgin Islands Tourist Board","3354","04/08/1982","1 West 34th StreetSuite 302New York&nbsp;&nbsp;10001-3011","NY","British Virgin Islands Tourist Board","04/08/1982"
"QATAR","Global Security and Innovative Strategies, LLC","7051","12/04/2021","1401 H Street, NW#875Washington&nbsp;&nbsp;20005","DC","State of Qatar","12/04/2021"
"JAPAN","Carrara Group LLC dba Carrara Nevada","7399","04/17/2024","6360 South Rainbow Blvd, Suite 102Las Vegas&nbsp;&nbsp;89118","NV","Japan Consulate","04/17/2024"
"MALAYSIA","Carrara Group LLC dba Carrara Nevada","7399","04/17/2024","6360 South Rainbow Blvd, Suite 102Las Vegas&nbsp;&nbsp;89118","NV","Malaysian Rubber Council USA","03/03/2025"
"LEBANON","Sweeney, Robert Wallace","7400","04/19/2024","59 Watertree DriveThe Woodlands&nbsp;&nbsp;77380","TX","Mark Daou","04/19/2024"
"ECUADOR","Matrix Aviation Inc.","7431","07/08/2024","5360 NW 20th Terrace, Suite 207AFort Lauderdale&nbsp;&nbsp; 33309","FL","Ministerio de Defensa Nacional del Ecuador (Ministry of National Defense of Ecuador)","07/08/2024"
"ALBANIA","Kasowitz Benson Torres LLP","7558","03/22/2025","1633 BroadwayNew York&nbsp;&nbsp;10019","NY","Erion and Arber Veliaj","03/22/2025"
"KOREA SOUTH","KBS America, Inc.","5684","05/17/2005","625 South Kingsley Drive4th FloorLos Angeles&nbsp;&nbsp;90005","CA","Korean Broadcasting System through e-KBS Co., Ltd.","05/17/2005"
"SAUDI ARABIA","Basilinna Advisory LLC","7515","01/10/2025","1209 Orange Street, c/o The Corporation Trust CompanyWilmington&nbsp;&nbsp;19801","DE","King Faisal Specialist Hospital & Research Centre - represented by RoySpec KFSHRC U.S. procurement branch","01/10/2025"
"SAUDI ARABIA","Basilinna Advisory LLC","7515","01/10/2025","1209 Orange Street, c/o The Corporation Trust CompanyWilmington&nbsp;&nbsp;19801","DE","Fekrah Modheaah Co. ""Lampaah"" LLC","02/11/2025"
"CANADA","HBW Resources, LLC","7540","02/13/2025","2211 Norfolk Street, Suite 610Houston&nbsp;&nbsp;77098","TX","Province of Alberta","02/13/2025"
"CANADA","HBW Resources, LLC","7540","02/13/2025","2211 Norfolk Street, Suite 610Houston&nbsp;&nbsp;77098","TX","Province of Saskatchewan","03/10/2025"
"DOMINICAN REPUBLIC","Gray Global Advisors, LLC","6892","11/19/2020","300 New Jersey Avenue, NW3rd FloorWashington&nbsp;&nbsp;20001","DC","Administrative Ministry of the Presidency, Dominican Republic","11/19/2020"
"BURUNDI","The Brooks Law Firm PC","7178","10/06/2022","2500 Aspen CircleHUEYTOWN&nbsp;&nbsp;35023","AL","Republic of Burundi","10/06/2022"
"JAPAN","Keys Group, LLC","7274","05/18/2023","1312 West River RoadShady Side&nbsp;&nbsp;20764","MD","Ministry of Agriculture, Forestry and Fisheries, Government of Japan","05/18/2023"
"SAINT LUCIA","St. Lucia Tourism Authority","2668","03/15/1976","630 3rd AvenueSuite 702New York&nbsp;&nbsp;10017-4504","NY","St. Lucia Tourist Board","03/15/1976"
"CANADA","Checkmate Government Relations LLC","7534","02/05/2025","121-A Reynolda Village WayWinston-Salem&nbsp;&nbsp;27106","NC","Council of the Federation Secretariat","02/05/2025"
"TURKEY","Imperium Strategies LLC","7559","03/23/2025","2677 Avenir PlaceVienna&nbsp;&nbsp;22180","VA","Government of Turkiye","03/23/2025"
"JORDAN","Ravdin, Vivien","5630","07/08/2004","5301 Westbard Cir# 326Bethesda&nbsp;&nbsp;20816","MD","Royal Hashemite Court of Jordan","07/08/2004"
"CONGO DEMOCRATIC REPUBLIC OF THE","Scribe Strategies & Advisors, Inc.","6305","07/20/2015","1050 Connecticut Avenue, NW Suite 500Washington&nbsp;&nbsp;20036","DC","The Government of the Democratic Republic of the Congo, Ministry of Communications and Media","03/25/2022"
"RUSSIA","Kobre & Kim LLP","6604","10/31/2018","800 Third AvenueNew York&nbsp;&nbsp;10022","NY","Roman Arkadyevich Abramovich","07/05/2022"
"CHINA","WCETV","7135","07/08/2022","17755 Rowland StreetCity of Industry&nbsp;&nbsp;91748","CA","CCTV","07/08/2022"
"UKRAINE","KAConsulting LLC","7437","08/02/2024","2943 Benton Place, NWWashington&nbsp;&nbsp;20008","DC","UK Office of Victor Pinchuk Foundation","08/02/2024"
"LIBERIA","LISCR, LLC","5490","04/02/2002","22980 Indian Creek DriveSuite 200Dulles&nbsp;&nbsp;20166","VA","Government of the Republic of Liberia","04/02/2002"
"PHILIPPINES","GlobalPoint International","7518","01/14/2025","103 Rowell Court Falls Church&nbsp;&nbsp; 22046","VA","Armscor Precision International Inc. on behalf of the Embassy of the Republic of the Philippines","01/14/2025"
"CONGO REPUBLIC OF THE","GlobalPoint International","7518","01/14/2025","103 Rowell Court Falls Church&nbsp;&nbsp; 22046","VA","Ashcroft Law Firm on behalf of the Office of the President of the Republic of Congo, President Denis Sassou Nguesso","01/14/2025"
"IRAQ","AF International, LLC","6639","02/18/2019","8209 Tomlinson AvenueBethesda&nbsp;&nbsp;20817","MD","Patriotic Union of Kurdistan","09/19/2023"
"RUSSIA","AF International, LLC","6639","02/18/2019","8209 Tomlinson AvenueBethesda&nbsp;&nbsp;20817","MD","Union of oil and Gas Producers of Russia","12/09/2024"
"IRAN","AF International, LLC","6639","02/18/2019","8209 Tomlinson AvenueBethesda&nbsp;&nbsp;20817","MD","Komala - Representation Office in the US","01/12/2025"
"QATAR","Blueprint Advisors LLC","6561","06/01/2018","4201 Yuma Street, NWWashington&nbsp;&nbsp;20016","DC","State of Qatar","06/01/2018"
"DENMARK","Hannan, Daniel D.","7539","02/13/2025","3849 Cottage DriveColorado Springs&nbsp;&nbsp;80920","CO","QUADSAT ApS","02/13/2025"
"TIBET","Office of Tibet","1699","03/14/1964","1228 17th Street, NWWashington&nbsp;&nbsp;20036","DC","Dalai Lama","03/12/1964"
"ISRAEL","Paul Hastings LLP","6743","10/25/2019","2050 M Street, NWWashington&nbsp;&nbsp;20036","DC","NSO Group","01/24/2022"
"HAITI","Sorini, Samet & Associates, LLC","5839","11/12/2007","1310 L Street NW Suite 300Washington&nbsp;&nbsp;20005","DC","Center for Facilitation of Investments (through L' Association des Industries d' Haiti (ADIH)","04/22/2021"
"JAPAN","S-3 Group","6422","04/26/2017","418 C Street, NEWashington&nbsp;&nbsp;20002","DC","Embassy of Japan","04/26/2017"
"KENYA","Musolino and Dessel, PLLC","7101","03/21/2022","1615 L Street NorthwestSuite 440Washington&nbsp;&nbsp;20036","DC","Designated Victims of the 1998 Embassy Bombings","03/21/2022"
"SPAIN","Catalan National Assembly in the United States of America Association","7111","04/30/2022","1717 Hazelwood DriveNorman&nbsp;&nbsp; 73071","OK","Catalan National Assembly in the United States of America Association","04/30/2022"
"MALAWI","Kirby, John David","7389","03/27/2024","401 West A Street Suite 1150San Diego&nbsp;&nbsp;92101","CA","Thoko Banda","03/27/2024"
"SAUDI ARABIA","Richard Attias & Associates LLC","7528","01/24/2025","555 Madison Avenue, 17th FloorNew York&nbsp;&nbsp;10022","NY","FII Institute","01/24/2025"
"IRAQ","Valcour, LLC","7373","02/15/2024","1455 Pennsylvania Avenue NW #640Washington&nbsp;&nbsp;20004","DC","The Embassy of the Republic of Iraq to the United States","02/15/2024"
"SERBIA","Valcour, LLC","7373","02/15/2024","1455 Pennsylvania Avenue NW #640Washington&nbsp;&nbsp;20004","DC","Republic of Serbia","11/25/2024"
"HUNGARY","Valcour, LLC","7373","02/15/2024","1455 Pennsylvania Avenue NW #640Washington&nbsp;&nbsp;20004","DC","Ambassador Extraordinary and Plenipotentiary Gellert Jaszai","04/04/2025"
"DOMINICAN REPUBLIC","Federacion De Alcades Pedaneo","6823","05/16/2020","3333 Broadway, Apt D12DNew York&nbsp;&nbsp;10031","NY","Candidata A Diputada De Ultramar Ivelin Pepen Cedeno","05/16/2020"
"DOMINICAN REPUBLIC","Federacion De Alcades Pedaneo","6823","05/16/2020","3333 Broadway, Apt D12DNew York&nbsp;&nbsp;10031","NY","Ms. Altagracia del Pilar Mendez and Associates","10/28/2021"
"JAPAN","Prism Strategy, Inc.","6419","04/19/2017","1333 H Street, NWSuite 800 EWashington&nbsp;&nbsp;20005","DC","Government of Japan - Japan External Trade Organization","04/19/2017"
"ALBANIA","Prism Strategy, Inc.","6419","04/19/2017","1333 H Street, NWSuite 800 EWashington&nbsp;&nbsp;20005","DC","Arben Ahmetaj","01/25/2024"
"MONACO","Pressberg Media Strategy LLC","7557","03/20/2025","5673 Regency Circle EastBoca Raton&nbsp;&nbsp;33496","FL","Embassy of the Principality of Monaco","03/20/2025"
"VENEZUELA","Klein/Johnson Group LLC","7049","11/30/2021","500 Massachusetts Avenue, NWSuite 500kWashington&nbsp;&nbsp; 20001","DC","Ad Hoc Board of Petroleos de Venezuela, S.A. through PDV Holding, Inc.","11/30/2021"
"ANGOLA","Millennium Technologies","7298","07/20/2023","3317 Atlantic AvenueAtlantic City&nbsp;&nbsp;08401","NJ","Government of Angola","07/20/2023"
"NETHERLANDS","Netherlands Board of Tourism and Conventions (NBTC)","619","03/20/1950","127 West 30th StreetSuite 1016New York&nbsp;&nbsp;10001","NY","Tourisme Recreatie Netherland","03/20/1950"
"ISRAEL","Steptoe LLP","6653","03/22/2019","1330 Connecticut Avenue, NWWashington&nbsp;&nbsp;20036","DC","Economic and Trade Mission at The Embassy of Israel","07/12/2023"
"VIETNAM","Steptoe LLP","6653","03/22/2019","1330 Connecticut Avenue, NWWashington&nbsp;&nbsp;20036","DC","Ministry of Industry and Trade of the Socialist Republic of Viet Nam","01/05/2024"
"SERBIA","Steptoe LLP","6653","03/22/2019","1330 Connecticut Avenue, NWWashington&nbsp;&nbsp;20036","DC","Millennium Team d.o.o.","09/27/2024"
"YEMEN","Atef, Ahmed Ali","7078","02/09/2022","6107 Harvester CourtBurke&nbsp;&nbsp;22015","VA","Southern Transitional Council (STC)","02/09/2022"
"CANADA","Quebec Government Office","1787","09/02/1964","One Rockefeller PlazaSuite 2600New York&nbsp;&nbsp;10020-2102","NY","Quebec Government","09/02/1964"
"INTERNATIONAL","Caribbean Tourism Organization, USA Inc.","991","12/31/1956","1321 Upland DrivePMB: 11540Houston&nbsp;&nbsp;","","Caribbean Tourism Organization","03/02/1994"
"SAUDI ARABIA","Capitol Media Group","6412","03/31/2017","2021 L Street, NWSuite 101-340Washington&nbsp;&nbsp;20036","DC","Royal Embassy of Saudi Arabia","03/31/2017"
"PAKISTAN","Grenier Consulting LLC","6979","07/17/2021","4615 28th Road S.Unit CArlington&nbsp;&nbsp;22206","VA","Mr. Iftikhar Ur Rehman Durrani","10/19/2022"
"KOREA SOUTH","Thomas Capitol Partners, Inc.","5982","03/22/2010","1050 Connecticut Avenue, NWSuite 500Washington&nbsp;&nbsp;20036","DC","Embassy of the Republic of Korea","03/22/2010"
"CANADA","Proof Strategies Inc.","6822","05/08/2020","6 Liberty Square, #431 Boston&nbsp;&nbsp;02109","MA","Nuclear Waste Management Organization","06/30/2022"
"BRAZIL","Invest SP USA, LLC","7054","12/06/2021","885 Third AvenueSuite 17New York&nbsp;&nbsp;10022","NY","Invest SP - Agencia Paulista de Promocao de Investimentos e Competitividade","12/06/2021"
"JAPAN","Navigators Global LLC","7112","04/29/2022","901 7th Street, NWSuite 200Washington&nbsp;&nbsp;20001","DC","Embassy of Japan in the United States of America","04/10/2024"
"AUSTRALIA","Bryan Cave Leighton Paisner LLP","7157","08/12/2022","211 North BroadwaySuite 3600St. Louis&nbsp;&nbsp; 63102","MO","Gold Corporation","11/06/2023"
"CANADA","The Porter O'Brien Agency Inc.","7537","02/11/2025","836 Churchill Row, FrederictonNew Brunswick&nbsp;&nbsp;","","The Province of New Brunswick","02/11/2025"
"CHINA","Hai Tian Development U.S.A., Inc.","5143","12/03/1996","136-40 39th AvenueSuite 508Flushing&nbsp;&nbsp;11354","NY","People's Daily Overseas Edition","12/03/1996"
"JAPAN","Beacon Policy Advisors LLC","6658","04/09/2019","1701 Pennsylvania Avenue, NWSuite 200Washington&nbsp;&nbsp;20006","DC","Embassy of Japan","04/09/2019"
"BELGIUM","Cogent Strategies LLC","6927","02/23/2021","2550 M Street, NW2nd FloorWashington&nbsp;&nbsp;20037","DC","Delegation of the European Union to the United States (through IBF Connect SA","02/01/2024"
"CYPRUS","RC Communications","7345","11/10/2023","100 Florida Avenue, NE #630Washington&nbsp;&nbsp;20002","DC","Turkish Republic of Northern Cyprus (TRNC) Washington DC Office","11/10/2023"
"SUDAN","Sprague, Esther Marie","6091","02/23/2012","123 Hanover StreetSan Francisco&nbsp;&nbsp;94112","CA","Sudan People's Liberation Movement Revolutionary Democratic Current","05/15/2023"
"IRAQ","Alaaldin, Farhad","6864","09/01/2020","House 41 Street 21, District 923alJadriaBaghdad&nbsp;&nbsp;","","Iraq Advisory Council","09/01/2020"
"JAPAN","APCO Worldwide LLC","6582","08/22/2018","1299 Pennsylvania Avenue, NWSuite 300Washington&nbsp;&nbsp;20004","DC","Consulate General of Japan in New York","03/30/2021"
"COTE D'IVOIRE (IVORY COAST)","APCO Worldwide LLC","6582","08/22/2018","1299 Pennsylvania Avenue, NWSuite 300Washington&nbsp;&nbsp;20004","DC","Republic of Cote' D'Ivoire","08/19/2022"
"SAUDI ARABIA","APCO Worldwide LLC","6582","08/22/2018","1299 Pennsylvania Avenue, NWSuite 300Washington&nbsp;&nbsp;20004","DC","Ministry of Tourism, Saudi Arabia","04/08/2024"
"TURKEY","Turkish Radio Television Corporation (TRT)","6780","03/12/2020","1275 Pennsylvania Avenue, NWSuite 320Washington&nbsp;&nbsp;20004","DC","Turkiye Radyo Televizyon Kurumu","03/12/2020"
"JAPAN","Miller Strategies, LLC","7423","06/15/2024","801 Pennsylvania Avenue NWSuite 350 C Washington&nbsp;&nbsp; 20004","DC","Embassy of Japan","06/15/2024"
"VIETNAM","AMWPR, Inc.","7514","01/06/2025","222 BroadwayNew York&nbsp;&nbsp;10038","NY","VietJet Aviation Joint Stock Company through Athenllas Company Limited","01/06/2025"
"SAUDI ARABIA","Saudi Refining, Inc.","4184","10/13/1988","Two Allen Center1200 Smith StreetHouston&nbsp;&nbsp;77002","TX","Government of Kingdom of Saudi Arabia","10/13/1988"
"SAUDI ARABIA","Saudi Refining, Inc.","4184","10/13/1988","Two Allen Center1200 Smith StreetHouston&nbsp;&nbsp;77002","TX","Saudi Arabian Oil Company","05/12/1989"
"BULGARIA","Manticore Defense LLC","7392","04/01/2024","820 Virginia Street, #302 Dunedin&nbsp;&nbsp;34698","FL","Arsenal JSCo","04/01/2024"
"VENEZUELA","Si Senor LLC","7432","07/08/2024","175 SW 7th Street Suite 2210Miami&nbsp;&nbsp;33130","FL","Ad Hoc Board of Petroleos de Venezuela S.A through Vision Americas International LLC","07/08/2024"
"SOUTH SUDAN","MacDonnell Ulsch Cyber Advisory LLC","7496","12/03/2024","2422 Apple Ridge CircleManasquan&nbsp;&nbsp;08736","NJ","William Bol Gai Deng","12/03/2024"
"POLAND","Gaya United","6904","01/07/2021","Bytowska Street 15 Czarna DabrowkaPomeranian &nbsp;&nbsp;","","United Gaya","01/07/2021"
"HONDURAS","Ambassador Hugo Llorens and Global Partners LLC","7280","05/31/2023","237 Geranium CourtMarco Island&nbsp;&nbsp; 34145","FL","Republic of Honduras","05/31/2023"
"BELGIUM","StorySquad Media, LLC","7476","10/17/2024","4842 Davenport Street, NWWashington&nbsp;&nbsp; 20016","DC","IBF Connect SA","10/17/2024"
"LIBERIA","Blackwood International Strategic Advisors, LLC","7542","02/18/2025","1500 John F Kennedy Boulevard, Suite 1130Philadelphia&nbsp;&nbsp;19102","PA","President's Delivery Unit (PDU), Ministry of State for Presidential Affairs","02/18/2025"
"JAPAN","Tiber Creek Group, Inc.","6816","04/10/2020","750 9th Street NWSuite 501Washington&nbsp;&nbsp;20001","DC","Embassy of Japan","04/10/2020"
"QATAR","MAS Advisory Inc. dba Montfort Advisory","7426","06/24/2024","250 Royal Palm WaySuite 306 Palm Beach&nbsp;&nbsp;33480","FL","Embassy of the State of Qatar","06/24/2024"
"FRANCE","Portland PR Inc.","6064","09/19/2011","3050 K St NW Suite 100 Washington&nbsp;&nbsp;20007","DC","Agence Francaise de Developpement","02/22/2021"
"UNITED ARAB EMIRATES","Gilliland & McKinney International Counsellors, LLC","6673","04/29/2019","1851 Columbia Road, NW#405Washington&nbsp;&nbsp;20009","DC","Embassy of the United Arab Emirates, on behalf of Akin Gump Strauss Hauer & Feld, LLP","04/29/2019"
"DOMINICAN REPUBLIC","DGA Group LLC","7321","09/12/2023","1900 K Street NW5th FloorWashington&nbsp;&nbsp;20006","DC","Ministerio de la Presidencia de la Republica Dominicana","01/04/2024"
"KOREA SOUTH","DGA Group LLC","7321","09/12/2023","1900 K Street NW5th FloorWashington&nbsp;&nbsp;20006","DC","Embassy of the Republic of Korea","11/23/2024"
"TURKEY","AK Party Representation to the United States LLC","7115","05/11/2022","300 New Jersey Avenue, NWSuite 900Washington&nbsp;&nbsp;20001","DC","Justice and Development Party of Turkey (AK Party)","05/11/2022"
"UKRAINE","Madison Strategies LLC","7386","03/25/2024","7212 Weathervane RoadFlowery Branch&nbsp;&nbsp;30542","GA","Kyiv Global Outreach","03/25/2024"
"JAPAN","Freeman Mathis Decisions","6600","10/15/2018","100 Galleria Parkway Suite 1600Atlanta&nbsp;&nbsp;30339","GA","Consulate General of Japan in Atlanta","10/15/2018"
"QATAR","Rubin Turnbull & Associates, Inc.","6944","04/01/2021","401 E Las Olas Boulevard Suite 130-447Ft. Lauderdale&nbsp;&nbsp; 33301","FL","Embassy of the State of Qatar","04/01/2021"
"LIBERIA","Future Pact LLC","7074","01/27/2022","1428 Whittier Place, NWWashington&nbsp;&nbsp;20012","DC","Liberia Ministry of Foreign Affairs (through Vanguard Africa)","07/03/2024"
"NIGER","Future Pact LLC","7074","01/27/2022","1428 Whittier Place, NWWashington&nbsp;&nbsp;20012","DC","Mohamed Bazoum","01/22/2025"
"DOMINICAN REPUBLIC","Alianza Republicana de las Americas - Republican Alliance of the Americas","7195","11/24/2022","P.O. Box 3371Dunnellon&nbsp;&nbsp;34430","FL","Partido Nacional Voluntad Ciudadana","11/24/2022"
"TOGO","Williams,Timothy Charles","7378","03/05/2024","259A North St. STE 2Hyannis&nbsp;&nbsp;02601","MA","Togolese Republic","03/05/2024"
"TURKEY","Media Theory LLC","7396","04/11/2024","1200 18th St. NW, Suite 700Washington&nbsp;&nbsp; 20036","DC","Bilal Bilici","04/11/2024"
"INDIA","A.T. Kearney, Inc.","7439","08/08/2024","227 West Monroe Street Chicago&nbsp;&nbsp;60606","IL","Invest India","08/08/2024"
"TAIWAN","KMT Representative Office in the United States","7093","03/09/2022","601 Pennsylvania Avenue, NWSuite 965Washington&nbsp;&nbsp;20004","DC","Kuomintang (KMT)","03/09/2022"
"SOMALI DEMOCRATIC REPUBLIC","Somaliland Mission USA, LLC","6798","03/05/2020","6019 Tower CourtAlexandria&nbsp;&nbsp;22304","VA","Ministry of Foreign Affairs, Republic of Somaliland","03/05/2020"
"TAIWAN","Far East Trade Services, Inc.","2985","12/06/1978","5201 Great America ParkwaySuite 306Santa Clara&nbsp;&nbsp;95054-1122","CA","Taiwan External Trade Development Council","12/06/1978"
"POLAND","Precision Strategies, LLC","7483","10/28/2024","1275 Pennsylvania Avenue NW, Suite 800Washington&nbsp;&nbsp; 20004","DC","Embassy of the Republic of Poland","10/28/2024"
"INDONESIA","Precision Strategies, LLC","7483","10/28/2024","1275 Pennsylvania Avenue NW, Suite 800Washington&nbsp;&nbsp; 20004","DC","Yayasan Berbakti Semangat Indonesia","02/09/2025"
"UKRAINE","The Color Nine Group LLC","7525","01/22/2025","1223 F St. NE Unit B, Washington&nbsp;&nbsp;20002","DC","Lviv Regional Military/State Admin","01/22/2025"
"QATAR","Green River Public Affairs LLC","7523","01/20/2025","2555 M Street, NWWashington&nbsp;&nbsp;20037","DC","Embassy of the State of Qatar","01/20/2025"
"MALAYSIA","Malaysia Tourism Promotion Board","2510","04/17/1974","818 West Seventh StreetSuite 970Los Angeles&nbsp;&nbsp;90017-3432","CA","Malaysia Tourism Promotion Board, Government of Malaysia","04/17/1979"
"KOREA SOUTH","KOTRA","1619","04/17/1963","460 Park Avenue14th FloorNew York&nbsp;&nbsp;10022","NY","Korea Trade-Investment Promotion Agency","04/17/1963"
"CANADA","LGND, LLC","6570","07/10/2018","1701 Rhode Island Ave NWWashington&nbsp;&nbsp;20036","DC","Canadian Ambassador (Canadian Embassy to the United States in Washington, DC)","03/28/2019"
"RUSSIA","Vermillion Advisors LLC","7338","10/22/2023","32 Oak DriveChatham&nbsp;&nbsp;07928","NJ","Eduard Khudainatov","10/22/2023"
"MOROCCO","Covington & Burling LLP","6876","10/13/2020","850 10th StreetWashington&nbsp;&nbsp;20001","DC","OCP S.A.","10/13/2020"
"UKRAINE","Covington & Burling LLP","6876","10/13/2020","850 10th StreetWashington&nbsp;&nbsp;20001","DC","SCM Consulting Limited","06/03/2022"
"UGANDA","Covington & Burling LLP","6876","10/13/2020","850 10th StreetWashington&nbsp;&nbsp;20001","DC","Esther Kitimbo Kisaakye","12/08/2023"
"JAPAN","NHK Cosmomedia America, Inc.","4490","03/26/1991","100 Broadway15th FloorNew York&nbsp;&nbsp;10005-1983","NY","JNG Shareholders Group","12/10/1993"
"UNITED ARAB EMIRATES","Bullpen Strategy Group, LLC","6504","12/29/2017","1500 Wilson Boulevard, 5th FloorArlington&nbsp;&nbsp;22209","VA","Akin Gump Strauss Hauer & Feld LLP on behalf of the Embassy of the United Arab Emirates","12/29/2017"
"KENYA","Angwenyi, David Matara","7212","04/26/2023","305 Deer Run CourtPennington&nbsp;&nbsp;08534","NJ","Kenya Commercial Bank","04/26/2023"
"INTERNATIONAL","Daniel J. Edelman, Inc.","3634","11/15/1984","111 North Canal StreetSuite 1100Chicago&nbsp;&nbsp;60606","IL","Neom Company","10/07/2021"
"HONG KONG","Daniel J. Edelman, Inc.","3634","11/15/1984","111 North Canal StreetSuite 1100Chicago&nbsp;&nbsp;60606","IL","Invest Hong Kong","04/10/2023"
"UNITED ARAB EMIRATES","Daniel J. Edelman, Inc.","3634","11/15/1984","111 North Canal StreetSuite 1100Chicago&nbsp;&nbsp;60606","IL","Outlook Energy Investments LLC","10/06/2023"
"UNITED ARAB EMIRATES","Daniel J. Edelman, Inc.","3634","11/15/1984","111 North Canal StreetSuite 1100Chicago&nbsp;&nbsp;60606","IL","Alterra Management Limited","07/17/2024"
"SAUDI ARABIA","Rational 360, Inc.","7369","02/02/2024","1828 L Street NW, Suite 640Washington&nbsp;&nbsp;20036","DC","The Public Investment Fund","02/02/2024"
"JAPAN","Foster Garvey PC","3047","08/09/1979","1111 Third AvenueSuite 3000Seattle&nbsp;&nbsp;98101","WA","Global Guardian Trust","09/30/2010"
"VANUATU","Vanuatu Logistics & Administrative Services Limited","7488","11/14/2024","39 Broadway, Suite 2020New York&nbsp;&nbsp;10006","NY","Government of the Republic of Vanuatu","11/14/2024"
"SWITZERLAND","Switzerland Tourism","55","03/01/1943","608 Fifth AvenueSuite 603New York&nbsp;&nbsp;10020-2303","NY","Swiss Federal Railroads","03/01/1943"
"SWITZERLAND","Switzerland Tourism","55","03/01/1943","608 Fifth AvenueSuite 603New York&nbsp;&nbsp;10020-2303","NY","Swiss National Tourist Office","03/27/1973"
"UNITED ARAB EMIRATES","Terakeet LLC","6806","03/24/2020","333 West Washington Street, Suite 500Syracuse&nbsp;&nbsp;13202","NY","Embassy of the United Arab Emirates","03/24/2020"
"JAPAN","Hecht, Latham, Spencer & Associates, Inc.","5451","08/03/2001","701 8th Street, N.W. Suite 610Washington&nbsp;&nbsp;20001","DC","Government of Japan","08/03/2001"
"IRAN","Rosemont Associates, LLC","6161","04/05/2013","3140 S. Ocean Blvd.Apt. 205NPalm Beach&nbsp;&nbsp;33480","FL","National Council of Resistance of Iran","04/05/2013"
"INDIA","Cornerstone Government Affairs","6401","01/20/2017","800 Maine Avenue, SWFloor 7Washington&nbsp;&nbsp;20024","DC","Republic of India","12/04/2019"
