"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date"
"GREAT BRITAIN","Ogilvy Group, Inc.","5626","06/07/2004","Worldwide Plaza309 West 49th StreetNew York&nbsp;&nbsp;10019","NY","VisitBritain","06/07/2004"
"CANADA","Miller Thomson LLP","5422","03/27/2001","1919 Pennsylvania Avenue, N.W.Suite 610Washington&nbsp;&nbsp;20006","DC","Government of the Yukon Territory","03/27/2001"
"MACEDONIA","Bakalov, Stoyan I.","5417","03/21/2001","11430 Balls Ford RoadManassas&nbsp;&nbsp;20109-2403","VA","Government of the Republic of Macedonia (F.Y.R.O.M.) Transit Corridor Commission","03/21/2001"
"MACEDONIA","Alexander, William","5418","03/21/2001","20599 Broadnax PlaceAshburn&nbsp;&nbsp;20147","VA","Republic of Macedonia","03/21/2001"
"SWITZERLAND","Stearns, John Norton","5232","02/09/1998","48 South 14th StreetSan Jose&nbsp;&nbsp;95112","CA","Dr. Karl Dobler Industry Representative, Nauchatel Government of Switzerland","02/09/1998"
"ANTIGUA & BARBUDA","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Antigua & Barbuda International Financial Sector Authority","01/12/1999"
"GERMANY","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Brita GmbH","12/10/1999"
"NORTHERN IRELAND","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Central Office of Information Government of the United Kingdom","10/19/1998"
"JAPAN","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Electronic Industry Association of Japan","12/10/1999"
"HONG KONG","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Government of Hong Kong Special Administrative Region (Hong Kong Economic & Trade Office)","04/10/1998"
"GABON","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Republic of Gabon","12/30/1997"
"GABON","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Republic of Gabon","12/10/1999"
"TURKEY","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Republic of Turkey, Embassy","12/17/1997"
"SAUDI ARABIA","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Royal Embassy of Saudi Arabia","12/10/1999"
"TAIWAN","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Taiwan Research Institute","12/10/1999"
"PARAGUAY","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Technical Secretariat for Planning of the Republic of Paraguay","03/31/1999"
"TUNISIA","Shandwick Public Affairs, Inc.","5220","12/17/1997","700 13th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20005","DC","Tunisian Agency for External Communications","12/10/1999"
"TAIWAN","Oldaker & Harris, LLP","5406","01/10/2001","818 Connecticut Avenue, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","Taipei Economic and Cultural Representative Office","01/10/2001"
"SWITZERLAND","Mayall, Norman V.","5306","03/23/1999","801 Shore RoadLinwood&nbsp;&nbsp;08221","NJ","Neuchatel Government Canton of Neuchatel, Switzerland","03/23/1999"
"CANADA","Coudert Brothers","5254","04/23/1998","1627 I Street, N.W.Washington&nbsp;&nbsp;20006","DC","Government of Canada, Department of Foreign Affairs and International Trade","04/23/1998"
"KAZAKHSTAN","Coudert Brothers","5254","04/23/1998","1627 I Street, N.W.Washington&nbsp;&nbsp;20006","DC","Kazakhstan 21st Century Foundation","11/06/1998"
"CHINA","Morby, Jeffrey L.","5282","10/23/1998","116 Woodland RoadOne Oxford Centre,  Suite 4260Pittsburgh&nbsp;&nbsp;15219","PA","Wuhan Municipal Government","10/23/1998"
"BOSNIA & HERZEGOVINA","Barnes & Thornburg","5239","03/02/1998","11 South Meridian StreetSuite 1313Indianapolis&nbsp;&nbsp;46204","IN","Federation of Bosnia and Herzegovina","03/02/1998"
"COTE D'IVOIRE (IVORY COAST)","Wood, James C.","5550","04/03/2003","1523 33rd Street, N.W.Washington&nbsp;&nbsp;20007","DC","Government of Ivory Coast, Embassy","04/03/2003"
"ICELAND","Hall, Thomas Forrest","5221","12/18/1997","1619 King StreetAlexandria&nbsp;&nbsp;22314-2793","VA","Government of Iceland, Embassy","12/18/1997"
"SURINAME","Hemisphere Key Consulting, L.L.C.","5204","08/28/1997","701 Brickell AvenueSuite 2899Miami&nbsp;&nbsp;33131","FL","Government of the Republic of Suriname","08/28/1997"
"KAZAKHSTAN","IMPACT, LLC","5251","04/13/1998","1250 24th Street, N.W.Suite 350Washington&nbsp;&nbsp;20037","DC","Republic of Kazakhstan, Embassy","11/30/1998"
"TURKEY","IMPACT, LLC","5251","04/13/1998","1250 24th Street, N.W.Suite 350Washington&nbsp;&nbsp;20037","DC","The Republic of Turkey , Embassy","08/16/1999"
"TURKEY","IMPACT, LLC","5251","04/13/1998","1250 24th Street, N.W.Suite 350Washington&nbsp;&nbsp;20037","DC","Turkish Foreign Economic Relations Board (DEIK)","04/13/1998"
"NAGORNO KARABAKH","Williams, Paul R.","5507","07/02/2002","3600 North Vernon StreetArlington&nbsp;&nbsp;22207","VA","Office of the Nagorno Karabakh Republic","07/02/2002"
"YUGOSLAVIA","Hampshire Partners","5455","08/27/2001","1333 New Hampshire Avenue, N.W.Washington&nbsp;&nbsp;20036","DC","Federal Republic of Yugoslavia","08/27/2001"
"VENEZUELA","I Imagine, Inc.","5564","06/19/2003","201 North Fairfax StreetSuite 11Alexandria&nbsp;&nbsp;22314","VA","Government of Venezuela, Embassy","06/19/2003"
"RUSSIA","Sagamore Associates, Inc.","5459","09/17/2001","805 15th Street, N.W.Suite 700Washington&nbsp;&nbsp;20005","DC","Unified Energy System of Russia","09/17/2001"
"HAITI","Burton V. Wides, P.C.","5278","10/01/1998","General Counsel105 Cannon House Office BuildingWashington&nbsp;&nbsp;20515","DC","Government of the Republic of Haiti, Ministry of Foreign Affairs","10/01/1998"
"COTE D'IVOIRE (IVORY COAST)","Schochet, Kenneth Barry","5545","03/14/2003","2737 O Street, N.W.Washington&nbsp;&nbsp;20007","DC","Embassy of Cote D'Ivoire","03/14/2003"
"SAUDI ARABIA","Scott, Thomas J.","5509","07/09/2002","Vela International Marine LimitedTower Building Room T-1031Dhahran&nbsp;&nbsp;","","Vela International Marine Limited","07/09/2002"
"IRAQ","Morgan Meguire, LLC","5560","05/15/2003","1225 I Street, N.W.Suite 300Washington&nbsp;&nbsp;20005","DC","Iraqi Free Officers & Civilians Movement","05/15/2003"
"ANGOLA","American Worldwide Inc.","5425","04/06/2001","3 Bethesda Metro CenterSuite 600Bethesda&nbsp;&nbsp;20814-6332","MD","Republic of Angola","04/06/2001"
"AFGHANISTAN","Philip S. Smith & Associates, Inc.","5471","02/11/2002","611 Pennsylvania Avenue, S.E.Suite 381Washington&nbsp;&nbsp;20003","DC","General Rashid Dostum, Commander & President, Afghanistan Northern Alliance Junbish Party","02/11/2002"
"SWITZERLAND","Hilton, Susan Elaine","5234","02/11/1998","F. Hoffmann-La Roche, Ltd.CH 4070, Basel&nbsp;&nbsp;","","F. Hoffmann-La Roche, Ltd.","02/11/1998"
"SAINT VINCENT AND THE GRENADINES","West Indies Communications Group, Ltd.","5193","08/04/1997","180 East Bay StreetSuite 200Charleston&nbsp;&nbsp;29401","SC","Government of Saint Vincent & the Grenadines","08/04/1997"
"TOGO","Fein, Bruce","5263","06/26/1998","6515 Sunny Hill CourtMcLean&nbsp;&nbsp;22101","VA","Government of Togo, Embassy","06/26/1998"
"KOREA, SOUTH","Hichkad, Ravi Ramesh","5548","03/28/2003","4573 Valley ParkwayApartment NSmyrna&nbsp;&nbsp;30082","GA","Consulate General of the Republic of Korea","03/28/2003"
"INTERNATIONAL","Penn Schoen & Berland Associates, Inc.","5307","03/24/1999","1717 Pennsylvania Avenue, N.W.Suite 250Washington&nbsp;&nbsp;20006","DC","Central American Bank for Economic Integration through contract with Holland & Knight, LLP","03/24/1999"
"SWITZERLAND","Craven, Andrew John","5410","02/08/2001","F. Hoffman-La Roche LtdCH 4070Basel&nbsp;&nbsp;","","F. Hoffman-La Roche Ltd","02/08/2001"
"COSTA RICA","Michael Lewan Company","5276","09/29/1998","1200 G Street, N.W.Suite 800Washington&nbsp;&nbsp;20005","DC","Ministry of Foreign Trade, c/o Embassy of Costa Rica, (formerly) Corporacion Bananera Nacional","09/29/1998"
"MACEDONIA","Advantage Associates, Inc.","5319","07/06/1999","908 Pennsylvania Avenue, S.E.Washington&nbsp;&nbsp;20003","DC","Republic of Macedonia","07/06/1999"
"PARAGUAY","Foreign Policy Group","5169","04/07/1997","1333 New Hampshire Avenue, NWSuite 700Washington&nbsp;&nbsp;20036","DC","President of Paraguay, Juan Carlos Wasmosy","04/07/1997"
"ANGUILLA","Keating Public Relations, Inc.","5454","08/23/2001","100 Campus DriveFlorham Park&nbsp;&nbsp;07932","NJ","Anguilla Tourist Board","08/23/2001"
"HAITI","Levy, Michael","5420","03/22/2001","293 280th StreetOsceola&nbsp;&nbsp;54020","WI","Government of Haiti","03/22/2001"
"CANADA","Troutman Sanders, LLP","5329","09/24/1999","401 9th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20004-2134","DC","Natural Resources Canada","06/02/2000"
"PHILIPPINES","Troutman Sanders, LLP","5329","09/24/1999","401 9th Street, N.W.Suite 1000Washington&nbsp;&nbsp;20004-2134","DC","Sergio Osmena, III, Philippine Senate","09/24/1999"
"COTE D'IVOIRE (IVORY COAST)","Covington & Burling","5489","04/01/2002","1201 Pennsylvania Avenue, N.W.Washington&nbsp;&nbsp;20004-2401","DC","Minister of Finance of the Republic of Cote d'Ivoire","02/25/2003"
"ARGENTINA","Covington & Burling","5489","04/01/2002","1201 Pennsylvania Avenue, N.W.Washington&nbsp;&nbsp;20004-2401","DC","Ministry of the Economy of the Repubic of Argentina","04/01/2002"
"ISRAEL","Yitzhaki, Eliyahu","5211","09/15/1997","4455 Connecticut Avenue, N.W.Suite B400Washington&nbsp;&nbsp;20008","DC","Rafael U.S.A., Inc.","09/15/1997"
"CAMBODIA","David Morey Group, Inc. (DMG)","5236","02/19/1998","1701 K Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","Cambodian People's Party","05/04/1998"
"KOREA, SOUTH","David Morey Group, Inc. (DMG)","5236","02/19/1998","1701 K Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","President-elect Kim Dae Jung and members of his transition team","02/19/1998"
"ROMANIA","Burhop, William J.","5479","03/04/2002","3004 Oregon Knolls Drive, N.W.Washington&nbsp;&nbsp;20015","DC","Government of Romania, Embassy","03/04/2002"
"ANGOLA","Bristol Group, Inc.","5247","03/25/1998","1900 L Street, N.W.Suite 407Washington&nbsp;&nbsp;20036","DC","Commercial Section of the Embassy of Angola","03/25/1998"
"MAURITIUS","Ryberg and Smith, LLP","5477","03/01/2002","1054 Thirty-First Street, N.W.Suite 300Washington&nbsp;&nbsp;20007","DC","Mauritius Export Processing Zone Association","03/01/2002"
"ITALY","Appia Group LLC","5576","08/20/2003","1101 Pennsylvania Avenue, N.W.Suite 700Washington&nbsp;&nbsp;20004-2520","DC","Genoa 2004 (City of Genoa)","08/20/2003"
"SOMALI DEMOCRATIC REPUBLIC","Inman Deming, LLP","5322","07/26/1999","Hamilton Square600 Fourteenth Street, N.W., Suite 600Washington&nbsp;&nbsp;20005-2004","DC","Abdullahi Ahmed Addou","07/26/1999"
"COTE D'IVOIRE (IVORY COAST)","Valis Associates","5427","04/24/2001","1700 Pennsylvania Avenue, N.W.Suite 950Washington&nbsp;&nbsp;20006","DC","Republic of Cote D'Ivoire","04/24/2001"
"LIBERIA","Valis Associates","5427","04/24/2001","1700 Pennsylvania Avenue, N.W.Suite 950Washington&nbsp;&nbsp;20006","DC","Republic of Liberia, Embassy","05/10/2002"
"BERMUDA","Ropes and Gray","5328","09/15/1999","One International PlaceBoston&nbsp;&nbsp;02110-2624","MA","Government of Bermuda, Ministry of Finance","09/15/1999"
"TAIWAN","Lonie, David Morrison","5298","01/28/1999","801 Pennsylvania Avenue, N.W.Suite 750Washington&nbsp;&nbsp;20110","DC","Taipei Economic and Cultural Representative Office in the United States (TECRO)","01/28/1999"
"CAYMAN ISLANDS","Fielding, Fred F.","5440","06/08/2001","1776 K Street, N.W.Washington&nbsp;&nbsp;20006","DC","Cayman Islands Government","06/08/2001"
"BELIZE","Lugano Group, Inc.","5207","09/08/1997","201 St. Charles AvenueSuite 2544New Orleans&nbsp;&nbsp;70170-2500","LA","Government of Belize","08/08/1997"
"KOREA, SOUTH","Downen, Robert L.","5291","12/04/1998","4009 Terrace DriveAnnandale&nbsp;&nbsp;22003","VA","Embassy of Korea","02/01/2000"
"TAIWAN","Downen, Robert L.","5291","12/04/1998","4009 Terrace DriveAnnandale&nbsp;&nbsp;22003","VA","Taipei Economic & Cultural Representative Office in Washington (TECRO) of Republic of China","12/04/1998"
"MEXICO","McCutchen, Doyle, Brown & Enersen, L.L.P.","5218","11/18/1997","3 Embarcadero CenterSan Francisco&nbsp;&nbsp;94111-4067","CA","Government of Mexico","11/18/1997"
"CANADA","Berliner, Candon & Jimison, PC","5513","06/26/2002","1225 19th Street, N.W.Suite 800Washington&nbsp;&nbsp;20036","DC","Government of the Northwest Territories","08/02/2002"
"GEORGIA","Capitol Advisors, Inc.","5245","03/25/1998","725 15th Street NWSuite 904Washington&nbsp;&nbsp;20005","DC","Government of Georgia, Embassy","03/25/1998"
"BOSNIA & HERZEGOVINA","Washington International Group, Inc.","5267","07/27/1998","3600 North Vernon StreetArlington&nbsp;&nbsp;22207","VA","Government of Bosnia and Herzegovina, Agent to the International Court of Justice","01/07/1999"
"KOSOVA","Washington International Group, Inc.","5267","07/27/1998","3600 North Vernon StreetArlington&nbsp;&nbsp;22207","VA","Government of Kosova","07/27/1998"
"ANTIGUA & BARBUDA","Miles R. Grove, Inc.","2363","08/01/1972","128 East 38th StreetNew York&nbsp;&nbsp;10016","NY","Antigua & Barbuda Information Office","08/01/1972"
"GABON","Merritt Group, Ltd.","5270","08/17/1998","1133 21st Street, N.W.Suite 700Washington&nbsp;&nbsp;20036","DC","H.E. El-Hadj Omar Bongo President of the Gabonese Republic (Embassy)","04/22/1999"
"CONGO, DEMOCRATIC REPUBLIC OF THE","Merritt Group, Ltd.","5270","08/17/1998","1133 21st Street, N.W.Suite 700Washington&nbsp;&nbsp;20036","DC","Pascal Lissouba","08/17/1998"
"NIGERIA","Davis Manafort & Freedman, Inc.","5240","03/03/1998","211 North Union StreetSuite 250Alexandria&nbsp;&nbsp;22314","VA","Federal Republic of Nigeria","03/03/1998"
"ARGENTINA","Napolitano, Francisco","5219","12/15/1997","52 Temple PlaceBoston&nbsp;&nbsp;02111-1315","MA","Ministerio del Interior Unidad Ejectiva de Programas Especiales (U.E.P.E.)","12/15/1997"
"KAZAKHSTAN","Abernathy MacGregor Group","5285","10/26/1998","501 Madison Avenue13th FloorNew York&nbsp;&nbsp;10022","NY","Republic of Kazakhstan","10/26/1998"
"IRELAND","Friends of the Irish Progressive Democrats, LLC","5385","09/27/2000","Corporation Service Company2711 Centerville Road, Suite 400Wilmington&nbsp;&nbsp;19808","DE","Irish  Progressive  Democrat Party","09/27/2000"
"AUSTRALIA","Fazzone, Patrick Brock","5390","10/05/2000","1747 Pennsylvania Avenue, N.W.Suite 300Washington&nbsp;&nbsp;20006-4604","DC","Australian Dairy Corporation","10/05/2000"
"CAMEROON","Tamen & Tamen - Attorneys at Law","5456","09/07/2001","1100 Connecticut Avenue, N.W.Suite 1000Washington&nbsp;&nbsp;20036","DC","Ministry of Industrial and Commercial Development of the Republic of Cameroon","09/07/2001"
"AFGHANISTAN","Four Horsemen International","5538","02/07/2003","439 Westwood S/CSuite 3Fayetteville&nbsp;&nbsp;28314","NC","Shairzai Brothers","02/07/2003"
"DOMINICA","Carlington Sales Canada Corporation","5347","12/09/1999","1260 Crescent,Suite 201Montreal, Quebec&nbsp;&nbsp;","","Government of the Commonwealth of Dominica","04/06/2000"
"ARMENIA","Carlington Sales Canada Corporation","5347","12/09/1999","1260 Crescent,Suite 201Montreal, Quebec&nbsp;&nbsp;","","Government of the Republic of Armenia","12/09/1999"
"ARUBA","Shandwick USA, Inc.","5315","05/11/1999","8000 Norman Center DriveSuite 400Bloomington&nbsp;&nbsp;55437","MN","Ministry of Economic Affairs, Tourism, Social Affairs and Culture of Aruba","05/11/1999"
"BAHRAIN","Hill & Barlow, P.C.","5364","04/03/2000","One International PlaceBoston&nbsp;&nbsp;02110-2600","MA","Government of the State of Bahrain","04/03/2000"
"CHINA","Cohen Gettings, P.C.","5283","10/23/1998","2200 Wilson BoulevardSuite 800Arlington&nbsp;&nbsp;22201","VA","Air China International","10/23/1998"
"CHINA","Cohen Gettings, P.C.","5283","10/23/1998","2200 Wilson BoulevardSuite 800Arlington&nbsp;&nbsp;22201","VA","China Eastern Airlines","10/23/1998"
"VENEZUELA","Venezuela Information Office","5567","07/11/2003","733 15th Street, N.W.Suite 437Washington&nbsp;&nbsp;20005","DC","Venezuela Government, Embassy","07/11/2003"
"CANADA","Cominco American Incorporated","5243","03/17/1998","15918 East Euclid AvenueSpokane&nbsp;&nbsp;99216-1815","WA","Cominco, Ltd.","03/17/1998"
"ZAMBIA","Carlington Sales Canada Corporation","5249","03/31/1998","1260 CrescentSuite 201Montreal,  Quebec&nbsp;&nbsp;","","Government of the Republic of Zambia","03/31/1998"
"TURKEY","Hoffman and Hoffman Public Relations","5338","10/29/1999","5683 Columbia PikeSuite 200Falls Church&nbsp;&nbsp;22141","VA","Central Bank of the Republic of Turkey","10/29/1999"
"NETHERLANDS","Hoffman and Hoffman Public Relations","5338","10/29/1999","5683 Columbia PikeSuite 200Falls Church&nbsp;&nbsp;22141","VA","Netherlands Government - Ministry of Foreign Affairs","07/03/2000"
"GREAT BRITAIN","Yorkshire Forward ( Yorkshire and Humber Regional Development Agency)","5310","04/01/1999","28 Junction SquareConcord&nbsp;&nbsp;01742","MA","Yorkshire and Humber Development Agency","04/01/1999"
"ROMANIA","DCS Group","5493","04/10/2002","410 First Street, S.E.Third FloorWashington&nbsp;&nbsp;20003","DC","Prime Minister, Government of Romania","04/10/2002"
"KUWAIT","Marcois, Barton William","5287","11/05/1998","5631 Heming AvenueSpringfield&nbsp;&nbsp;22151","VA","Kuwait Information Office,  Government of Kuwait","11/05/1998"
"NEW ZEALAND","Witeck-Combs Communications","5289","11/18/1998","2120 L Street, N.W.Suite 850Washington&nbsp;&nbsp;20037","DC","New Zealand Meat Board, Washington Office","11/18/1998"
"AUSTRALIA","Lipstein, Jaffe & Lawson, L.L.P.","5337","10/15/1999","1225 Eye Street, N.W.Suite 700Washington&nbsp;&nbsp;20005","DC","Australian Dairy Corporation","10/29/1999"
"INDONESIA","Lipstein, Jaffe & Lawson, L.L.P.","5337","10/15/1999","1225 Eye Street, N.W.Suite 700Washington&nbsp;&nbsp;20005","DC","Government of the Republic of Indonesia, Minister of Finance","10/29/1999"
"AUSTRALIA","Lipstein, Jaffe & Lawson, L.L.P.","5337","10/15/1999","1225 Eye Street, N.W.Suite 700Washington&nbsp;&nbsp;20005","DC","State Government of Tasmania","10/29/1999"
"TAIWAN","Pro Advance, Inc.","5361","03/27/2000","5810 Kingstowne Center Drive#120-740Alexandria&nbsp;&nbsp;22315","VA","Tai Ji Men Qigong Academy","03/27/2000"
"IRAN","National Council of Resistance of Iran, U.S. Representative Office (NCRIUS)","5396","11/14/2000","1051 National Press Building529 14th Street, N.W.Washington&nbsp;&nbsp;20045","DC","National Council of Resistance of Iran","11/14/2000"
"INDONESIA","Trans Pacific Partners, LLC","5445","07/09/2001","1204 Old Stable RoadMcLean&nbsp;&nbsp;22102","VA","General Wiranto (Retired)","07/09/2001"
"JAPAN","Oka, Takashi","5332","10/07/1999","2555 Pennsylvania Avenue, N.W.Suite 503Washington&nbsp;&nbsp;20037","DC","JIYUTO (Liberal Party of Japan)","10/07/1999"
"GABON","Salinger, Pierre","5224","12/30/1997","3904 Hillandale Court, N.W.Washington&nbsp;&nbsp;20007","DC","President of the Gabonese Republic, His Excellency El Hadj Omar Bongo","12/30/1997"
"HUNGARY","Information for Investment Decisions, Inc. (IID)","5312","05/25/1999","818 Connecticut Avenue, N.W.Suite 850Washington&nbsp;&nbsp;20006","DC","Government of Hungary, Embassy","05/25/1999"
"IRAQ","MWW Group","5353","06/29/1999","1747 Pennsylvania Avenue, N.W.Suite 1150Washington&nbsp;&nbsp;20006","DC","Constitutional Monarchy Movement","06/29/1999"
"CANADA","Winstead Sechrest & Minick P.C.","5571","08/05/2003","5400 Renaissance Tower1201 Elm StreetDallas&nbsp;&nbsp;75270","TX","Government of Canada - Department of Foreign Affairs and International Trade","08/05/2003"
"CANADA","Winstead Consulting Group LLC","5573","08/07/2003","1450 G Street, N.W.Suite 810Washington&nbsp;&nbsp;20005","DC","Government of Canada Ministry of Citizenship and Immigration","08/07/2003"
"CANADA","Winstead Consulting Group LLC","5573","08/07/2003","1450 G Street, N.W.Suite 810Washington&nbsp;&nbsp;20005","DC","Mohawk Council of Kahnawake","08/07/2003"
"CANADA","Winstead Consulting Group LLC","5573","08/07/2003","1450 G Street, N.W.Suite 810Washington&nbsp;&nbsp;20005","DC","Province of British Columbia Ministry of Energy and Mines","08/07/2003"
"BOLIVIA","William D. Harris & Associates","5279","10/02/1998","818 Connecticut Avenue, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","Government of the Republic of Bolivia, Embassy","10/02/1998"
"UKRAINE","Aitken, Irvin, Lewin, Berlin, Vrooman & Cohn","5049","09/15/1995","1709 N Street, N.W.Washington&nbsp;&nbsp;20036","DC","Government of Ukraine","08/18/1997"
"KOREA, SOUTH","Aitken, Irvin, Lewin, Berlin, Vrooman & Cohn","5049","09/15/1995","1709 N Street, N.W.Washington&nbsp;&nbsp;20036","DC","Hyundai Motor Company","09/15/1995"
"UZBEKISTAN","Aitken, Irvin, Lewin, Berlin, Vrooman & Cohn","5049","09/15/1995","1709 N Street, N.W.Washington&nbsp;&nbsp;20036","DC","National Aviation Company of Uzbekistan","02/15/1996"
"SOUTH AFRICA","African National Congress of South Africa, Washington","4515","05/23/1991","Post Office Box 15575Washington&nbsp;&nbsp;20003","DC","African National Congress of South Africa","05/23/1991"
"CAMBODIA","Richard T. Hines Consulting, Inc.","5293","12/18/1998","809 Princess StreetAlexandria&nbsp;&nbsp;22314","VA","Cambodian Peoples Party, Embassy","12/18/1998"
"EQUATORIAL GUINEA","Ruddy, Frank","5266","07/15/1998","1825 I Street, N.W.Suite 400Washington&nbsp;&nbsp;20006","DC","Partido del Progreso","07/15/1998"
"GERMANY","Southern Energy Resources, Inc.","5295","12/29/1998","900 Ashwood ParkwaySuite 500Atlanta&nbsp;&nbsp;30338","GA","Berlin Economic Development Corporation","12/29/1998"
"FRANCE","Lane Marketing Communications","5377","07/07/2000","905 S.W. 16th AvenuePortland&nbsp;&nbsp;97205","OR","FOCH Investment Advisors","10/18/2002"
"INTERNATIONAL","Lane Marketing Communications","5377","07/07/2000","905 S.W. 16th AvenuePortland&nbsp;&nbsp;97205","OR","International Olive Oil Council","07/07/2000"
"GUATEMALA","Williams & Connolly","5323","07/29/1999","725 12th Street, N.W.Washington&nbsp;&nbsp;20005","DC","Government of Guatemala, Embassy","07/29/1999"
"SWITZERLAND","Wernli, Miriam Halperin","5343","11/17/1999","F. Hoffman - La Roche, Ltd.CH 4070Basel&nbsp;&nbsp;","","F. Hoffmann - La Roche","11/17/1999"
"TAIWAN","MWW Group","5230","01/16/1998","1747 Pennsylvania AvenueSuite 1150Washington&nbsp;&nbsp;20036","DC","Taipei Economic and Cultural Representative Office","01/16/1998"
"DOMINICAN REPUBLIC","Howie, Irene E.","5237","02/27/1998","7321 Masonville DriveAnnandale&nbsp;&nbsp;22003","VA","Director General of Civil Aviation","02/27/1998"
"SWITZERLAND","Crane, Howard C.","5281","10/26/1998","3825 Scott StreetApartment 301San Francisco&nbsp;&nbsp;94123","CA","Dr. Karl Dobler, Canton of Neuchatel, Switzerland","10/26/1998"
"ISLE OF MAN","Byck, Donald M.","5376","06/27/2000","43 Tatum DriveMiddletown&nbsp;&nbsp;07748","NJ","International Services Division The Treasury Isle of Man Government","06/27/2000"
"FRANCE","Levin Public Relations & Marketing, Inc.","5217","10/22/1997","30 Glenn StreetWhite Plains&nbsp;&nbsp;10603","NY","Cartre d'Arde au developpement des Enterprises de Bourgoque (CADEB)","12/29/1997"
"SWEDEN","Levin Public Relations & Marketing, Inc.","5217","10/22/1997","30 Glenn StreetWhite Plains&nbsp;&nbsp;10603","NY","Most in Sweden Agency","10/22/1997"
"KAZAKHSTAN","Craig Shirley & Associates, Inc.","5340","11/03/1999","122 South Patrick StreetAlexandria&nbsp;&nbsp;22314","VA","Republic of Kazakhstan","11/03/1999"
"ZAMBIA","Roth, L. James","5288","11/16/1998","2121 K Street N.W.Suite 650Washington&nbsp;&nbsp;20037","DC","Government of the Republic of Zambia","11/16/1998"
"MOLDOVA","Gallagher, John J.","5336","10/28/1999","1760 Market StreetSuite 1100Philadelphia&nbsp;&nbsp;19103","PA","Government of Moldova","10/28/1999"
"RUSSIA","Gallagher, John J.","5336","10/28/1999","1760 Market StreetSuite 1100Philadelphia&nbsp;&nbsp;19103","PA","Kurchatov Institute","10/28/1999"
"RUSSIA","Gallagher, John J.","5336","10/28/1999","1760 Market StreetSuite 1100Philadelphia&nbsp;&nbsp;19103","PA","National Library of Russia","10/28/1999"
"ERITREA","Ganzglass, Martin R.","5375","06/19/2000","c/o O'Donnell, Schwartz & Anderson, P.C.1900 L Street, N.W., Suite 707Washington&nbsp;&nbsp;20036-5023","DC","Government of Eritrea, Embassy","06/19/2000"
"KOSOVA","DioGuardi, Shirley Cloyes","5380","08/15/2000","1607 Eagle Bay DriveOssining&nbsp;&nbsp;10562-2362","NY","Ramush Haradinaj","08/15/2000"
"ARGENTINA","Triumph Communications International Group, Inc.","5379","07/28/2000","779 Ad Hoc RoadGreat Falls&nbsp;&nbsp;22066","VA","Republic of Argentina through IKON Public Affairs","07/28/2000"
"BANGLADESH","Dierman, Wortley & Zola, Inc.","5441","06/12/2001","1776 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20006","DC","Bangladesh Export Zones Processing Authority (BEPZA)","06/12/2001"
"KUWAIT","Dierman, Wortley & Zola, Inc.","5441","06/12/2001","1776 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20006","DC","Kuwait Information Office (KIO)","01/30/2002"
"SERBIA","PBN Company","5351","12/27/1999","2000 L Street, N.W.Suite 835Washington&nbsp;&nbsp;20036","DC","Republic of Srpska","12/27/1999"
"BOLIVIA","Griffin, Johnson, Dover & Stewart Inc.","5428","05/07/2001","1300 Connecticut Avenue, N.W.Suite 600Washington&nbsp;&nbsp;20036","DC","Government of Bolivia","05/07/2001"
"CYPRUS","Video Placement Worldwide - A Division of JD Communikaters","5468","01/30/2002","216 South Payne StreetAlexandria&nbsp;&nbsp;22314","VA","Embassy of Cyprus","01/30/2002"
